@relation 'wavelet_glcm_hsv_hu_lbp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.3  f10+0.291f9+0.287f3+0.286f4+0.268f6...' numeric
@attribute '0.345f1+0.324f26-0.303f29+0.3  f7+0.286f2...' numeric
@attribute '-0.453f5+0.429f18+0.38 f31+0.329f11+0.302f13...' numeric
@attribute 0.554f25-0.453f17+0.289f26-0.245f21+0.244f5... numeric
@attribute 0.518f18+0.462f31+0.348f17-0.301f11-0.292f12... numeric
@attribute 0.693f15-0.648f14-0.284f16+0.078f12-0.061f18... numeric
@attribute -0.91f16+0.407f14+0.043f11-0.038f13-0.037f8... numeric
@attribute -0.704f15-0.629f14-0.291f16-0.083f7-0.066f11... numeric
@attribute '0.47 f7+0.396f10-0.384f8+0.287f5+0.253f18...' numeric
@attribute '0.756f11-0.552f13-0.249f12+0.188f21+0.1  f28...' numeric
@attribute 0.745f21+0.364f28-0.286f11+0.205f26-0.174f7... numeric
@attribute -0.764f12+0.578f13-0.166f8+0.132f11+0.086f7... numeric
@attribute 0.685f7+0.495f8+0.218f26+0.211f9-0.179f1... numeric
@attribute class {Highway,Pasture,Residential,River}

@data
-2.620314,-1.460818,1.155757,-0.996683,-0.143893,-0.423414,-1.397314,1.14861,-1.423439,0.556049,0.434985,0.380653,0.547759,Pasture
-2.011857,-1.450913,-1.506601,-0.653784,-0.446818,-0.291991,-1.319062,1.335611,0.775195,-0.132956,1.009207,-0.986573,-0.333987,Pasture
-1.201211,-0.378437,2.206781,1.05565,-1.142481,-1.567674,-0.732398,-0.172655,-0.045402,-0.876936,0.543392,0.766483,1.304754,Pasture
-2.639629,-1.706,2.266931,-0.10976,0.453389,-1.080089,1.237017,0.619095,-0.459638,-0.033378,1.161089,0.004461,0.347915,Pasture
-1.762078,-0.952781,1.672167,-0.739426,0.041934,-1.107698,1.316974,0.565418,-0.053593,0.346239,0.684986,-0.496116,-0.077424,Pasture
0.011684,-0.080837,2.204837,0.984969,-1.697424,0.053966,-0.647261,-1.673626,0.757577,-0.096385,0.739207,-1.264338,0.36513,Pasture
-2.750809,-2.229805,0.049838,-1.396622,0.350854,0.166844,1.310305,-0.857472,-0.058725,0.607646,-0.960274,-0.72081,-0.798386,Pasture
-1.521171,-1.230532,2.985631,-1.552021,-0.720291,-0.293034,-0.744292,-1.71217,-0.404652,-2.027709,0.850229,1.498189,-0.339347,Pasture
-0.182163,0.319868,3.135828,1.170379,0.080646,1.770979,0.511615,0.16216,0.47878,0.346008,-0.176551,0.177295,0.914005,Pasture
-1.040776,-0.042445,-0.280985,1.764729,-0.837747,-0.262925,-1.270746,1.372884,0.166452,-0.104493,-0.351845,0.067789,-1.229203,Pasture
-2.626564,-2.162883,-0.398116,-1.567603,0.270695,1.419835,0.487814,0.343184,-0.206079,0.674068,-0.189951,0.004514,-0.087983,Pasture
-2.195093,-0.984626,0.957867,-0.601357,1.568271,-1.804805,-0.456242,-0.003705,0.132464,0.653974,0.038634,-0.642045,0.045849,Pasture
-0.482005,0.465213,0.085856,2.052416,-0.45456,-1.028638,1.331936,0.749886,0.005022,-0.398235,0.601785,0.329802,-1.781796,Pasture
-1.799821,-0.272268,2.234606,0.540878,1.068763,0.207127,1.292498,-0.913295,-1.028892,0.107594,0.179716,0.157595,-0.151795,Pasture
-1.430534,0.267312,2.521894,0.64353,0.424526,0.127059,0.520481,1.687839,-1.058084,1.190221,-0.444512,-0.105119,-0.142166,Pasture
-2.174698,-2.683802,1.203109,-2.290577,-1.654278,0.421444,1.331406,-0.838034,0.499829,-0.223641,1.501208,0.63,-0.975021,Pasture
-3.0844,-3.629614,2.44694,-3.373078,-1.343704,-0.419195,-1.421238,1.121765,-0.332626,1.083557,-0.577436,0.064226,-0.551463,Pasture
-1.238347,0.16212,1.028618,1.015499,-0.314052,-1.622396,-0.502537,0.00534,-0.209786,0.367033,0.261733,-0.034244,-0.678659,Pasture
-1.562996,-0.255771,1.479149,1.32524,1.167722,-1.787159,-0.496729,0.133837,0.449554,-0.151194,-0.128001,-0.213676,-1.053681,Pasture
-1.443325,-1.70857,-0.90324,-0.379286,-0.72052,1.566026,0.527013,0.457964,0.189234,0.557159,-0.200753,1.111858,-1.059891,Pasture
-1.372707,-0.544129,1.181084,-0.316922,-1.124217,-1.77761,-0.472402,-0.084263,-0.165134,0.911106,0.657765,1.11757,-0.430364,Pasture
-1.559172,-0.924078,1.691436,-0.294081,-1.323618,-0.213057,-1.540716,1.305679,-0.290704,-0.85238,0.137725,-0.161718,-0.34822,Pasture
-2.386646,-2.321102,2.026769,-1.71727,-0.059027,1.005237,-1.345971,-0.167025,0.726075,0.66071,0.7437,0.412681,-0.592571,Pasture
-0.388275,0.448652,1.705784,1.028373,-0.695063,-1.108576,1.40647,0.642984,0.13486,0.170468,0.353876,0.650883,-1.406613,Pasture
-2.284178,-0.978365,1.677461,-0.244815,1.446486,0.0969,1.339399,-0.835656,-0.214985,0.347276,0.257936,0.966429,-0.30729,Pasture
-1.983756,-1.132306,2.515589,-0.709512,1.652858,-1.300808,1.313984,0.470148,0.243942,0.376579,-0.620618,-0.338769,-0.260965,Pasture
-3.603002,-2.456815,-0.426164,-0.971025,0.938594,0.790387,-1.347401,-0.158464,-0.874536,-0.869926,-1.364349,0.44908,-0.190171,Pasture
-2.407529,-1.996055,1.291057,-0.602481,-1.770824,-0.133554,-0.561683,-1.557116,-0.683398,-0.065681,0.418234,0.726076,-0.451586,Pasture
-2.241365,-0.331885,-0.043133,1.426935,0.117382,1.607345,0.534778,0.336056,-0.768447,0.248283,-0.348747,-0.565769,0.288651,Pasture
-2.501149,-0.943733,-0.983074,0.135851,-0.360345,-1.680711,-0.514751,0.019738,-1.146746,0.573444,-0.096238,0.540197,0.292292,Pasture
-1.645407,-0.853371,1.194454,0.322727,-0.793002,-0.126385,-0.546556,-1.36431,0.673582,-0.594533,0.50766,-1.575037,-1.212864,Pasture
-1.115906,-1.500577,3.196097,-1.041745,0.715383,-0.278021,-0.577169,-1.759769,1.082262,-0.450585,-0.413975,-0.957871,0.39976,Pasture
-2.589284,-1.716868,2.098635,-0.748207,1.392744,1.525748,0.435445,0.339795,-0.36072,0.175532,0.021348,-0.234836,-0.013888,Pasture
-2.243801,-0.308188,-1.444538,1.422476,0.164816,-1.567786,-0.474423,0.133198,-0.581504,-0.100432,0.594933,0.118758,-0.063072,Pasture
-1.63183,-1.590766,0.464264,-0.297162,-0.658831,-0.356928,-1.216157,1.132342,0.843286,2.525405,0.591738,0.285911,1.06234,Pasture
-1.679301,-0.544991,1.191752,0.32062,1.062814,1.491638,0.588103,0.49209,0.750998,0.406307,0.49949,-0.876129,-0.490955,Pasture
-2.226061,-1.293601,2.059347,-0.333886,1.037112,-1.866445,-0.575996,0.10584,0.230664,-0.594802,0.862681,0.798782,-0.432032,Pasture
-2.999573,-2.69482,1.998573,-2.298017,-0.764605,-1.082741,1.226419,0.484238,-0.781558,0.202611,0.757366,-0.535602,0.111971,Pasture
-2.428561,-2.830892,3.812986,-3.349663,-1.440138,-1.422798,1.40319,0.515098,-0.894542,-0.840229,-0.628676,2.075393,-0.255255,Pasture
-2.039745,-1.447674,2.172523,-1.228628,-0.742961,1.141352,-1.416006,-0.300824,-0.727405,0.430191,0.514054,-0.08452,-0.150181,Pasture
-0.882615,-0.053294,1.145046,1.160671,0.55746,-1.181572,1.347574,0.723854,0.272762,-0.895433,-0.031039,0.069496,-1.012322,Pasture
-2.185435,-0.926412,0.45503,-0.124062,-0.326697,0.193984,0.462591,1.785555,-0.803082,0.571668,-0.211445,-0.239997,-0.183997,Pasture
-1.75069,-0.553772,-0.01573,1.012724,-0.473259,1.097703,-1.390431,-0.017271,0.044318,-0.421729,0.403509,0.958661,-1.048199,Pasture
-2.428136,-2.226241,2.264839,-1.689469,0.523094,-0.443918,-0.545568,-1.603855,0.086089,-0.138601,-0.365793,0.937335,-0.59996,Pasture
-2.232035,-1.311165,0.854902,-0.797997,0.07896,0.237372,1.343156,-0.859026,-0.432178,-1.174918,0.333854,1.793607,-0.319109,Pasture
-1.3638,-0.627264,-0.503637,0.356838,-0.119817,0.258438,1.353154,-0.77751,0.284997,0.644023,-0.038475,0.402117,-1.517829,Pasture
-1.744848,0.042656,0.968773,0.238209,-0.81691,-1.638315,-0.52772,-0.211478,-1.630989,0.624572,-0.569735,0.180496,0.419293,Pasture
-1.441347,-0.147192,0.649536,1.581659,-0.866792,0.479983,1.307059,-0.69644,0.618224,-0.405033,1.055107,-1.041605,-0.703799,Pasture
-2.955059,-2.402344,0.138987,-1.295602,-0.948431,-0.999446,1.185805,0.537126,-0.776752,0.032207,0.702244,-0.481351,0.234174,Pasture
-1.792566,-2.112397,2.36354,-2.719169,-1.608884,0.453344,1.367819,-1.165327,-0.810802,0.616981,-0.022613,-0.821872,-0.628018,Pasture
-2.300655,-0.950713,0.31598,0.312452,0.438685,1.019468,-1.350872,-0.093489,-0.547744,0.00742,1.141396,0.198928,0.202045,Pasture
-2.466287,-2.747748,2.178729,-3.118402,1.109998,-0.519912,-0.543342,-1.594408,-0.188265,0.190754,-0.10942,0.146766,-0.674185,Pasture
-0.749484,-0.104366,1.600067,1.329081,-1.95919,0.004269,-0.32216,-1.447213,0.61623,2.510316,1.613957,0.25723,-0.798614,Pasture
-3.073124,-2.733896,-0.289133,-1.544034,0.778238,0.087532,1.24345,-0.737041,0.492782,-0.137794,0.186614,0.24094,-0.291335,Pasture
-0.280372,-0.219375,5.315213,0.973547,1.53829,-0.320861,-0.467551,-1.84269,1.36292,0.403518,-0.952656,-0.198178,0.058961,Pasture
-1.778609,-1.038392,1.438408,-0.02687,1.874768,0.108562,1.26468,-0.712365,0.647738,-0.312815,1.156992,0.37188,-0.257216,Pasture
-1.87526,-0.385312,0.447695,-0.6569,2.35002,0.672528,-1.192865,-0.293266,-0.413889,0.745989,-0.648927,-0.465832,0.026889,Pasture
-1.671484,-1.539697,0.399949,-1.00032,1.013479,-1.254216,1.298287,0.673024,1.448702,0.108078,0.532781,-0.114568,-1.05069,Pasture
-2.662275,-1.694301,-0.028995,-0.649843,0.089612,-0.539503,-1.170016,1.206628,-0.170372,1.517697,-0.215596,0.106112,-0.235993,Pasture
-1.132255,-0.344067,-0.212643,0.651993,-0.607954,0.302906,1.33562,-0.691506,-0.20725,-0.347883,1.04459,1.598512,-1.049021,Pasture
-1.647359,-0.888753,1.419352,0.192226,-1.195291,0.327054,0.457185,1.961416,-0.081216,0.524505,1.538332,0.679233,-0.298242,Pasture
-2.309723,-2.058704,1.845626,-1.548458,-1.117108,-1.144535,1.309228,0.480866,-0.653677,1.493916,0.279367,0.408208,-0.241801,Pasture
-0.520475,-0.602921,3.613252,-0.178532,-0.432437,0.457919,1.345431,-1.155611,0.702596,0.129426,0.655659,0.415698,0.615047,Pasture
-1.207886,-0.338746,0.309678,0.926958,-0.538597,1.711274,0.504713,0.577759,0.317612,0.044949,0.738917,-0.791619,-1.169213,Pasture
-1.679945,-1.397896,0.313724,-0.285683,-2.105821,-1.064349,1.387588,0.558076,-0.198261,2.124207,-0.148493,0.675048,-0.696185,Pasture
-0.553891,-0.286949,0.320304,0.851925,-0.118281,0.202728,0.507362,2.008342,-0.0652,0.296867,0.711453,0.422873,-1.702354,Pasture
-2.286843,-1.632552,1.384637,-1.232546,0.00345,-1.778714,-0.538291,-0.044831,-0.017734,0.435832,0.225914,0.324818,-0.218894,Pasture
-1.315223,-1.194802,2.86614,0.258578,-0.730254,-1.713352,-0.632162,-0.169788,0.569336,-0.184154,-0.179542,0.903291,0.631841,Pasture
-1.24443,-0.090707,1.317818,0.547999,-1.068357,-0.974607,1.338293,0.473081,-0.146154,0.141316,0.215334,-1.17831,-0.448036,Pasture
-2.193822,-0.612066,-0.537809,0.819916,-0.329744,-1.565088,-0.612876,0.14867,-0.521945,-0.899566,1.257264,0.11819,0.13051,Pasture
-1.357857,-0.001895,1.070859,0.970728,-0.060355,0.334076,1.297764,-0.793085,-0.300629,-0.334851,1.091188,0.115028,-0.399208,Pasture
-1.095521,-0.293175,1.618251,0.805255,0.803003,1.023754,-1.381184,-0.298698,0.218807,-0.141366,0.177195,0.018536,1.158302,Pasture
-2.119449,-0.883296,2.757888,-0.452792,1.668458,0.8277,-1.326162,-0.347405,-0.732942,0.595429,-0.4963,0.419305,0.018866,Pasture
-2.911987,-2.937971,1.434441,-2.112063,-0.706341,1.709093,0.409311,0.362992,-0.42014,-0.368704,0.155992,0.433891,-0.06622,Pasture
-2.033223,-0.605066,-0.247812,-0.77741,0.723309,-1.25786,1.225095,0.634415,-0.705297,-1.319499,0.133636,0.458981,-0.214189,Pasture
-2.724128,-3.183907,1.746433,-3.05612,-0.95729,1.143173,-1.468025,-0.327107,0.088596,-0.031326,0.132245,-0.259867,-0.563401,Pasture
-2.705965,-2.792842,0.028258,-2.301444,0.42963,0.005235,0.420111,1.980166,-0.234561,-1.255631,-0.636732,1.024331,-0.265777,Pasture
-0.88156,-0.779385,2.667086,-0.483759,1.334718,0.957838,-1.341281,-0.327286,1.302071,0.309535,0.122292,0.155482,0.526714,Pasture
-1.040773,-1.180661,3.520281,-0.611554,0.099647,1.775382,0.451463,0.247354,0.949176,-0.192841,-0.08234,-0.380124,0.434569,Pasture
-2.040765,-0.721082,-0.20351,0.935294,0.199936,-1.045764,1.25291,0.629136,0.133123,0.640594,0.764659,-0.431794,-0.347473,Pasture
-1.611483,-0.371468,2.705703,0.590163,-0.303353,0.320556,0.493303,1.751604,-0.638622,0.033161,-0.364534,-0.720521,-0.158264,Pasture
-2.143134,-2.330046,2.572936,-1.672796,-1.068113,-1.150305,1.310859,0.448204,-0.433258,-0.233966,-0.271444,0.629458,0.163266,Pasture
-2.715943,-2.321308,0.897002,-0.753473,-0.124487,0.988339,-1.42709,-0.162124,-0.169952,-0.244713,-0.049486,0.428974,-0.310138,Pasture
-1.336056,-0.562055,-0.326363,1.65207,0.350658,0.936757,-1.140456,0.037078,0.386853,0.631136,0.188458,0.135085,-1.440767,Pasture
-1.798958,-0.464357,2.051544,1.672409,0.492867,0.249698,0.474319,1.827408,-0.231847,0.408569,1.058249,-0.114696,0.295309,Pasture
-2.554267,-2.46997,1.720371,-1.33558,-1.391086,-1.048174,1.307026,0.558715,0.270681,0.810804,0.583545,0.451964,-0.51675,Pasture
-0.124279,0.414309,1.848062,0.857246,-2.029339,-0.19689,-1.538607,1.488497,2.056128,-1.04353,0.366037,1.315236,-0.986631,Pasture
-2.096541,-1.215142,2.075072,-0.742788,1.191932,0.161439,1.308751,-0.930041,-0.303624,-1.562768,0.069757,0.771205,-0.069343,Pasture
-2.737789,-1.742341,-0.688253,-0.552922,-1.431386,0.5101,1.244419,-0.883666,-0.467866,-0.328089,-0.05679,-1.26877,-0.251634,Pasture
-1.718595,0.624339,0.158859,1.841983,-0.211929,0.325159,1.303618,-0.75248,0.548272,0.854711,1.62718,0.911658,0.334614,Pasture
-1.964221,-0.984101,1.565745,0.413807,0.131006,-0.413629,-1.486433,1.455479,0.186136,-0.785783,0.933311,1.227012,-0.300301,Pasture
-1.08836,-0.340458,-0.308625,1.685277,-0.106005,0.207741,0.526342,2.008385,0.541699,0.022536,0.462498,0.564462,-1.497282,Pasture
-0.759369,-0.76066,3.932634,-0.450477,-0.409925,1.955959,0.423603,0.212008,0.395905,-1.064909,0.177301,-1.19374,0.901503,Pasture
-0.644781,-0.808267,1.628401,0.368694,-1.176737,1.225807,-1.415656,0.062744,0.26932,-0.479928,1.793875,1.079652,-2.112365,Pasture
-2.433973,-1.823779,2.217003,-0.872517,-0.050258,-1.250523,1.347812,0.481421,-0.669905,1.338404,-0.541704,0.715364,-0.181948,Pasture
-0.863251,-1.0278,3.572312,-0.241152,0.362694,1.749911,0.450871,0.234536,1.057572,-0.160515,0.080699,-0.540851,0.696791,Pasture
-1.882778,-0.368081,3.280206,0.439511,1.66965,0.16277,1.322634,-0.945737,-0.31963,-0.344585,-0.004669,0.404459,0.013829,Pasture
-1.531473,-1.49988,3.218663,0.120988,1.183998,1.654851,0.44147,0.385824,1.95656,-0.478662,0.3715,-1.217498,0.573247,Pasture
-2.920168,-1.952002,2.848766,-0.231386,2.335092,-0.603863,-1.268586,1.096154,-0.49521,0.054866,-1.323896,-0.285237,-0.131085,Pasture
-1.415938,-0.350641,-0.567975,0.818439,-0.778631,0.26785,0.469024,1.819361,-0.221228,0.015241,-0.19264,0.163057,-0.239317,Pasture
-0.367397,0.287369,0.810006,1.066603,-0.441653,-1.830254,-0.600697,0.230922,0.217204,-1.122768,0.800622,1.391375,-1.819709,Pasture
-0.371668,-0.210615,2.636785,1.60466,-2.205411,0.039903,-1.453615,1.048554,0.700766,-0.205525,-0.41129,-0.979186,0.761399,Pasture
-1.34736,-0.649165,3.740635,-0.447858,0.04613,-0.365485,-1.603498,1.324684,-0.02534,-1.461251,0.137613,0.650105,-0.332757,Pasture
-0.614407,1.192496,1.426849,1.744964,-1.082206,1.855449,0.549332,0.378323,0.685314,-0.198684,0.64369,-0.302487,-0.179542,Pasture
-2.99088,-3.079702,-1.1395,-1.862782,-0.753224,0.99792,-1.382354,0.005336,0.802992,-0.362419,0.336848,0.198958,-0.869415,Pasture
-1.574221,1.075463,0.327647,2.454618,-0.302928,-0.164182,-0.481167,-1.35087,-1.453901,0.045193,0.770588,0.657653,-0.006847,Pasture
-2.278396,-1.285308,1.959424,-1.245459,1.604421,1.402763,0.460298,0.399985,-0.25974,-0.273872,-0.062639,1.067924,-0.145917,Pasture
-2.274037,-0.486705,0.490488,0.83806,0.424828,-0.321021,-0.434441,-1.360949,-0.364886,0.409664,0.22155,0.23264,-0.155284,Pasture
-1.684774,-1.120482,2.684719,-0.348744,0.091954,1.118137,-1.470952,-0.171926,0.536519,-0.880169,0.040225,0.089624,-0.867399,Pasture
-1.137404,-0.855654,3.47065,-0.896684,-1.351163,-1.073359,1.408124,0.493164,0.518054,0.036902,0.520261,0.201912,-0.660593,Pasture
-1.848913,-1.549169,-0.02223,0.686783,-0.436758,-1.440016,-0.533042,0.048596,1.245794,1.004244,1.525269,-0.596355,1.190159,Pasture
-2.341347,-3.581304,1.841338,-3.265633,-2.300441,0.384554,0.53298,1.725683,0.537351,0.531656,-0.791497,-1.193641,-1.021892,Pasture
-0.32513,-0.172877,3.345256,0.969621,0.445648,-0.188905,-0.578125,-1.640142,1.003629,-0.078759,0.43583,-0.392372,0.414671,Pasture
-3.064695,-1.441431,-0.716577,-0.332729,2.093847,-0.028314,1.197137,-0.709754,-0.441243,-0.42465,-0.541476,0.253337,0.092801,Pasture
-2.795743,-2.775254,-1.184836,-1.228683,-0.110336,1.447272,0.462743,0.423702,-0.155381,-0.115112,-1.063938,-0.105944,-0.59476,Pasture
-1.880148,-0.850915,3.893121,0.003622,-0.46969,1.334437,-1.538081,-0.300462,-0.877577,-0.658164,1.093479,-0.305126,0.101941,Pasture
-2.066533,-2.408655,-0.316888,-1.424233,-0.264007,0.18601,0.444502,1.895909,0.423627,-0.124269,-0.08346,-0.439973,-0.856128,Pasture
-0.810261,-0.593875,3.97457,0.540304,0.277426,-0.198044,-0.591408,-1.773945,0.671476,-0.346945,-0.330564,-0.011051,0.422405,Pasture
-1.057269,-0.3108,1.814026,1.001827,-0.687143,-0.110758,-0.540627,-1.591216,0.982476,0.22662,0.451924,0.266951,0.542154,Pasture
-2.221279,-1.119786,-0.178539,0.103216,0.332545,0.876659,-1.28339,-0.067532,-0.307569,0.613973,0.439124,0.214573,-0.751498,Pasture
-0.674341,0.637949,2.122333,0.997567,-0.445044,1.787315,0.515743,0.348064,0.531755,0.07205,0.825834,-0.118189,-0.023924,Pasture
-0.817501,0.26506,-0.229697,1.662188,-1.003573,-0.926072,1.289478,0.741666,-0.041176,-0.24664,0.993793,-0.304975,-1.196949,Pasture
-2.344938,-1.322656,1.130397,-0.00579,0.001413,1.084728,-1.381739,-0.040572,0.108114,-0.578429,0.869886,-0.030699,-0.343467,Pasture
-1.401441,-0.824788,3.101577,0.638593,0.621163,0.337851,1.379398,-1.076253,0.939314,-0.559656,-0.677577,0.749862,0.424857,Pasture
-2.58932,-2.028901,2.409658,-0.793688,1.544392,0.840444,-1.389376,-0.156859,0.092496,-0.250951,-0.175012,0.643325,-0.614629,Pasture
-1.086643,-0.996169,3.108085,0.28644,0.447845,1.074973,-1.376229,-0.404083,0.678768,0.485406,-0.509448,0.56889,0.580776,Pasture
-1.094049,-1.671696,0.915892,-0.133418,0.419256,-1.226167,1.360461,0.819395,0.667979,0.58171,0.693565,0.253306,-2.597083,Pasture
-0.574004,-0.401535,2.394362,0.533082,-2.076554,2.053695,0.495942,0.205211,0.323296,0.283701,0.235497,0.577839,0.694962,Pasture
-1.57794,-0.472785,2.802655,0.031414,1.291289,-1.809264,-0.519046,-0.044299,0.661561,-0.440607,0.183091,-0.377591,-0.456227,Pasture
-0.360665,-0.146286,0.809953,0.813837,-0.117732,0.14069,0.577362,1.990243,0.210566,0.763634,0.474563,0.885137,-1.755008,Pasture
-1.712791,-0.296038,1.831985,0.805689,0.578132,1.045542,-1.327843,-0.139981,-0.046969,-0.286925,0.15669,-0.381928,-0.431763,Pasture
-1.751622,-1.322896,1.80397,-0.700425,1.070591,0.138316,1.362533,-0.931736,0.37004,0.392513,-0.561733,-0.269034,-0.871594,Pasture
0.067061,1.046124,0.23638,1.372209,-0.974397,-1.520382,-0.477639,0.08994,-0.202565,-0.109242,0.770986,-0.951682,-1.500496,Pasture
-2.241893,-2.226191,2.218373,-1.969433,0.700707,-0.46674,-1.434971,1.179956,0.266137,-0.184647,-0.140258,-0.390192,-0.084558,Pasture
-1.521585,-0.61893,2.018712,-0.441616,-0.357369,-0.198143,-0.550511,-1.532423,0.137904,-0.247922,0.526662,-0.758352,-0.842068,Pasture
-1.219134,-0.175166,1.867806,0.564369,0.519138,0.957529,-1.238439,-0.261929,0.915336,1.447943,0.623223,1.220776,0.304592,Pasture
-0.138874,0.324148,1.831154,1.948969,-2.868583,-1.266289,-0.635967,-0.213915,0.594242,-0.641559,0.295196,-0.794627,0.605644,Pasture
-3.068342,-1.83751,2.125528,-0.335884,2.781736,0.718817,-1.244982,-0.181397,0.777646,-0.514498,-1.730123,-0.935011,-0.507944,Pasture
-0.244928,-0.609904,1.317884,1.135817,-3.503509,2.243061,0.466524,0.314186,0.89838,-0.323538,0.412897,-0.142241,0.49806,Pasture
-0.662573,0.279913,0.483725,0.991132,-2.433969,-0.193511,-1.486679,1.446093,-0.224269,-0.508782,0.503865,1.615418,-1.029386,Pasture
-2.1265,-1.603107,1.365474,-0.543715,-1.053211,-0.210402,-0.642797,-1.499029,0.082865,-1.706959,0.452504,0.411578,-0.633984,Pasture
-0.342884,-0.111834,3.436729,0.677119,-0.694311,2.00475,0.543254,0.068124,0.759267,0.028216,-0.703467,-1.250763,0.484217,Pasture
-1.599582,-1.228246,1.539885,-0.388707,0.48977,0.18459,1.342195,-0.832865,0.96242,-0.201236,0.923796,0.709849,-0.418833,Pasture
-2.252274,-1.628351,1.376415,-1.621899,1.102732,-1.257619,1.23868,0.587337,-0.062893,-1.407994,0.247394,-0.170632,-0.225358,Pasture
-1.374885,-0.963967,0.345969,-0.189043,-0.096914,1.036206,-1.33136,-0.205339,0.903176,0.409652,-0.133881,0.566726,0.154441,Pasture
-1.689697,-1.764574,1.86619,-0.937178,0.871965,1.047472,-1.461368,-0.250184,0.96163,-0.418434,0.719927,-0.026732,0.952195,Pasture
-2.533648,-2.465908,2.806902,-1.371871,1.812752,1.425796,0.470319,0.375744,0.143614,-0.383187,-0.765273,-0.468434,-0.696467,Pasture
-0.317989,-1.045112,1.552568,0.099282,-0.013638,1.713615,0.474188,0.287567,1.536392,-0.337115,-0.482018,0.164662,0.603357,Pasture
-0.755352,-0.33346,0.599306,0.676667,-1.163219,1.745488,0.610553,0.455877,0.005663,1.000036,0.79166,0.886723,-1.543327,Pasture
-1.177274,-0.006505,3.108211,0.512581,-0.826793,-0.093399,-0.688233,-1.776519,-0.117483,-1.517776,-0.219052,-0.512962,-0.155569,Pasture
-0.088047,-0.040867,1.368708,1.565626,-2.90374,1.619389,-1.502294,-0.310135,0.461701,-0.624451,0.625876,-1.057363,0.802458,Pasture
-1.713037,-0.439093,-0.141178,1.041615,-0.335108,-0.202675,-0.498969,-1.324051,-0.578223,0.173084,0.597924,0.096414,-0.528412,Pasture
-1.597437,-0.303072,2.217217,1.151928,-0.388857,1.085491,-1.140598,-0.405152,-0.458881,1.770805,-1.123329,0.010197,-0.637686,Pasture
-2.322792,-1.950098,1.135136,-1.69456,1.189351,0.814216,-1.254433,-0.173508,-0.093809,1.278259,0.54281,0.165083,-0.091846,Pasture
-0.530658,-0.21047,3.292446,0.631118,-1.077074,-0.052967,-0.561294,-1.839262,0.212053,0.546969,-0.43335,-0.643027,0.559464,Pasture
-0.653929,0.195174,1.502558,1.776739,-0.612177,1.220627,-1.331549,-0.315381,0.268778,0.511412,0.562728,0.208719,1.116015,Pasture
-2.864043,-2.676229,0.074996,-2.042691,0.168507,1.439513,0.478734,0.364242,-0.373999,0.169563,-0.558239,0.548821,-0.381495,Pasture
-2.430895,-2.80177,1.702441,-1.338343,-0.122531,1.633118,0.550568,0.361562,0.24941,-0.184521,-2.143641,0.4504,-1.492164,Pasture
-2.200917,-1.754557,1.607955,-1.419612,0.644405,0.0991,0.475726,1.835253,0.309467,0.477344,0.712017,-0.138961,-0.271997,Pasture
-1.830262,-1.458031,1.465805,-0.759492,-0.973356,1.103387,-1.299371,-0.320161,-0.632383,1.163804,0.042039,0.216309,-0.38945,Pasture
-1.96694,-2.218287,3.500929,-2.68358,-1.788,0.30056,0.464983,1.865049,-0.456725,1.484312,0.876269,0.112046,-0.232329,Pasture
-1.391362,-1.390264,1.337524,-0.274018,-0.259081,-0.291717,-0.528904,-1.420118,0.954813,-0.340494,0.82696,0.988928,-0.802405,Pasture
-1.92702,-1.271425,1.663053,-1.879537,-0.304992,-1.207163,1.302284,0.478082,-0.440978,-1.232503,-0.208409,0.005464,-0.095054,Pasture
-1.226271,0.196852,3.175087,0.825288,1.184479,0.974743,-1.313054,-0.311804,0.137495,0.121191,-0.035981,0.615146,0.081292,Pasture
-0.371159,-0.152693,-0.05714,2.849889,-0.835965,-1.499582,-0.434356,0.365372,-0.033809,0.025629,1.614865,0.206745,-2.347,Pasture
-1.418517,-1.359031,2.200588,-0.897103,0.707932,-1.813129,-0.673617,-0.162731,0.491286,-0.630943,0.142556,0.368005,0.995511,Pasture
-1.620417,-0.573826,3.58798,-0.096457,0.595121,-0.392704,-1.395663,1.112752,0.022453,0.168653,-0.209777,-0.679479,-0.177744,Pasture
-2.128298,-1.051062,-0.050095,0.011,0.101769,0.21738,1.269111,-0.727489,-0.171729,0.509141,0.867726,0.587175,-0.365489,Pasture
-1.263129,-0.70218,2.088448,0.238557,-1.129485,1.269539,-1.398161,-0.205752,0.259782,-0.338785,-0.284327,-0.684253,-1.206351,Pasture
